Member_number,Date,itemDescription
1811,02/06/14,other vegetables
3287,12/11/14,vinegar
1020,19/07/14,butter
2374,16/09/14,rolls/buns
2252,10/03/14,brown bread
3289,21/03/14,margarine
1312,12/11/14,waffles
1045,12/01/14,yogurt
1275,18/01/14,domestic eggs
4241,02/10/14,yogurt
1116,22/06/14,butter milk
1356,17/08/14,butter milk
2354,06/01/14,rolls/buns
4045,30/07/14,coffee
3189,16/04/14,pot plants
3515,31/05/14,brown bread
1169,25/01/14,whole milk
2299,04/08/14,shopping bags
3539,07/11/14,whipped/sour cream
2389,06/06/14,frozen vegetables
1487,02/11/14,butter
4698,20/01/14,rolls/buns
3335,05/09/14,canned fish
1065,14/01/14,whole milk
4763,27/02/14,whole milk
2879,27/06/14,herbs
1451,28/08/14,bottled water
1947,07/01/14,berries
4364,13/04/14,frozen vegetables
4477,14/10/14,newspapers
1150,06/09/14,rolls/buns
2873,23/05/14,whole milk
3040,11/10/14,frozen meals
4862,08/06/14,tropical fruit
2795,27/06/14,soda
2254,30/01/14,frozen vegetables
2066,29/12/14,yogurt
3180,09/11/14,flour
1205,12/08/14,bottled water
4040,14/11/14,margarine
4760,16/10/14,curd
2357,05/06/14,frozen vegetables
1507,24/05/14,domestic eggs
1870,10/06/14,yogurt
3900,05/08/14,curd
3627,06/07/14,butter
2098,02/08/14,rolls/buns
2242,27/04/14,napkins
3444,07/01/14,syrup
2437,24/06/14,butter milk
2267,10/06/14,instant coffee
3930,31/05/14,curd
1964,18/03/14,hygiene articles
4362,14/01/14,rolls/buns
2339,20/05/14,whole milk
1663,24/02/14,soft cheese
2384,14/01/14,rolls/buns
3013,19/04/14,domestic eggs
3765,01/04/14,whole milk
1446,07/05/14,bottled water
2135,15/02/14,newspapers
4872,01/06/14,softener
4817,14/05/14,candles
2571,07/07/14,long life bakery product
4338,07/07/14,salty snack
2760,01/04/14,domestic eggs
4564,11/10/14,bottled beer
1862,21/05/14,oil
4155,10/09/14,whole milk
2965,04/01/14,white bread
4854,12/01/14,domestic eggs
3349,18/01/14,liquor
3416,05/04/14,bottled beer
1466,23/08/14,white bread
1032,23/09/14,whole milk
4489,24/05/14,bottled water
3862,14/03/14,onions
1181,13/07/14,oil
4772,08/06/14,curd
3612,31/05/14,yogurt
3266,07/10/14,margarine
4969,07/01/14,salty snack
1035,15/08/14,white wine
2917,22/04/14,waffles
2861,25/10/14,whole milk
3247,09/08/14,pastry
3913,06/05/14,bottled beer
3877,20/06/14,cat food
1129,14/11/14,yogurt
2605,02/06/14,other vegetables
2308,10/09/14,yogurt
1412,20/06/14,newspapers
3743,06/01/14,soda
2937,06/10/14,shopping bags
1932,06/07/14,bottled beer
3857,03/04/14,hard cheese
3810,21/07/14,margarine
1241,14/08/14,pasta
1607,12/10/14,shopping bags
3854,26/06/14,sweet spreads
4509,30/07/14,rolls/buns
2654,08/08/14,soda
2511,04/10/14,artif. sweetener
4337,27/04/14,coffee
2993,08/07/14,butter milk
3138,28/12/14,rolls/buns
3518,08/02/14,whole milk
1057,06/01/14,domestic eggs
2125,02/04/14,chewing gum
4137,23/07/14,canned fish
4761,24/11/14,white bread
1162,28/03/14,berries
1761,26/02/14,dish cleaner
3507,20/07/14,newspapers
3104,06/02/14,bottled beer
2070,27/04/14,domestic eggs
4266,19/02/14,margarine
4187,04/05/14,soda
3297,29/05/14,fruit/vegetable juice
2618,05/01/14,whipped/sour cream
3895,02/06/14,soda
4657,21/09/14,rolls/buns
2042,17/04/14,shopping bags
1342,03/04/14,rolls/buns
2784,26/05/14,whipped/sour cream
4110,25/01/14,yogurt
2908,27/04/14,yogurt
3489,26/08/14,margarine
1335,03/01/14,dishes
2718,07/02/14,root vegetables
1153,28/03/14,rolls/buns
4165,03/04/14,brown bread
3769,31/01/14,yogurt
1733,27/02/14,rolls/buns
2290,23/12/14,margarine
2669,24/03/14,rolls/buns
1852,04/03/14,whole milk
4515,06/03/14,sugar
4875,15/04/14,bottled beer
3437,31/10/14,frozen vegetables
1494,16/05/14,hard cheese
4505,30/12/14,root vegetables
2440,10/11/14,domestic eggs
2603,28/06/14,yogurt
4629,23/11/14,pickled vegetables
3382,01/04/14,yogurt
4509,06/06/14,liquor
1510,13/10/14,frozen meals
2470,12/12/14,oil
4487,08/04/14,hygiene articles
4574,22/11/14,bottled beer
4005,13/05/14,mustard
1379,11/06/14,oil
3830,12/10/14,ice cream
4812,09/06/14,other vegetables
3956,01/01/14,shopping bags
4234,01/10/14,beverages
3180,30/07/14,whole milk
3300,31/07/14,rolls/buns
4287,20/07/14,pasta
1628,10/02/14,margarine
2033,05/04/14,sweet spreads
2517,17/04/14,flour
2430,28/01/14,margarine
3108,25/03/14,domestic eggs
4574,18/04/14,yogurt
2851,05/05/14,specialty chocolate
4719,12/02/14,detergent
1128,27/03/14,soda
1571,17/11/14,bottled beer
1810,30/04/14,domestic eggs
2453,01/10/14,napkins
3616,05/11/14,cling film/bags
2530,06/08/14,cream cheese 
4617,24/11/14,brandy
2176,14/05/14,butter
4183,19/06/14,dog food
2951,30/12/14,frozen vegetables
2587,30/10/14,honey
4540,23/08/14,kitchen towels
3024,22/12/14,roll products 
2348,23/07/14,shopping bags
4559,01/09/14,frozen vegetables
3213,02/07/14,chocolate marshmallow
3972,14/08/14,hard cheese
4935,16/02/14,cat food
4198,10/11/14,rolls/buns
1139,02/02/14,brown bread
4959,10/10/14,rubbing alcohol
1550,03/09/14,brown bread
3536,04/04/14,oil
4697,03/11/14,bottled water
3164,24/03/14,white bread
4640,03/11/14,bottled water
2986,05/11/14,newspapers
1878,22/08/14,soda
1037,24/02/14,white bread
3863,10/03/14,specialty cheese
1534,05/11/14,bottled water
1109,22/11/14,salty snack
2381,07/05/14,soda
3787,25/09/14,white bread
4628,02/07/14,coffee
3157,08/10/14,waffles
2535,29/12/14,white wine
1006,05/07/14,softener
3897,04/11/14,coffee
2804,19/09/14,canned vegetables
3804,21/09/14,canned beer
3060,18/08/14,butter
3158,06/05/14,soda
2651,11/09/14,white bread
2036,02/02/14,soda
3362,31/05/14,soda
3511,04/06/14,bottled beer
3083,27/05/14,fruit/vegetable juice
2193,23/10/14,pastry
2733,04/01/14,red/blush wine
3158,03/09/14,margarine
4794,02/10/14,beverages
4515,24/04/14,soda
1171,04/08/14,soda
2375,25/03/14,cat food
1234,12/05/14,pastry
3488,25/06/14,specialty chocolate
1118,09/12/14,condensed milk
1754,30/06/14,pickled vegetables
3772,30/07/14,shopping bags
4906,11/03/14,brandy
3727,06/07/14,coffee
4502,13/09/14,shopping bags
3329,04/06/14,pastry
4342,17/04/14,whole milk
4659,05/10/14,soda
2359,05/07/14,instant coffee
4133,17/02/14,pastry
1777,02/04/14,sugar
1696,06/09/14,coffee
2888,04/05/14,other vegetables
2166,11/10/14,brown bread
1780,07/10/14,whole milk
2477,01/04/14,soda
3344,14/01/14,yogurt
3658,08/05/14,whipped/sour cream
4106,18/07/14,bottled water
1810,07/09/14,other vegetables
2698,31/03/14,whole milk
2470,13/12/14,rolls/buns
3122,30/09/14,hygiene articles
4637,08/12/14,meat spreads
3435,29/05/14,pasta
3982,13/02/14,dessert
1297,31/01/14,red/blush wine
2935,03/01/14,processed cheese
2625,24/09/14,whole milk
2830,19/07/14,rolls/buns
1347,22/07/14,semi-finished bread
3768,30/06/14,soda
4709,08/08/14,pasta
3544,03/09/14,whole milk
1525,25/10/14,bottled water
2339,26/03/14,fruit/vegetable juice
1268,22/07/14,misc. beverages
4635,08/05/14,bottled water
4498,14/06/14,pastry
4747,01/05/14,pastry
1747,24/05/14,other vegetables
3396,13/07/14,yogurt
2873,09/10/14,cake bar
2811,14/11/14,yogurt
3549,29/07/14,sugar
3675,06/02/14,liquor
2309,31/10/14,frozen vegetables
3112,16/11/14,domestic eggs
1905,02/06/14,butter
2811,10/05/14,hygiene articles
1561,28/03/14,fruit/vegetable juice
1640,03/03/14,oil
2185,01/04/14,flour
1697,15/06/14,other vegetables
2102,04/12/14,pet care
4597,15/04/14,long life bakery product
3084,10/08/14,yogurt
1479,24/04/14,liquor (appetizer)
4840,15/04/14,house keeping products
2962,29/07/14,pastry
3346,29/11/14,frozen meals
2789,29/05/14,bottled beer
4915,18/03/14,processed cheese
2989,25/03/14,bottled beer
3150,13/07/14,flower soil/fertilizer
4729,22/03/14,butter
1077,29/09/14,brown bread
4435,28/10/14,canned beer
2291,14/08/14,canned beer
3779,27/04/14,meat spreads
2842,15/05/14,soda
2996,17/09/14,candy
3153,24/06/14,misc. beverages
3266,16/07/14,soda
1143,14/11/14,soda
2151,11/04/14,shopping bags
1734,17/08/14,beverages
1170,22/05/14,canned beer
2457,29/08/14,soda
3621,18/05/14,other vegetables
2627,18/02/14,coffee
4154,16/12/14,pasta
2996,30/08/14,house keeping products
4284,18/06/14,canned beer
2584,11/03/14,whole milk
2195,24/04/14,margarine
1789,10/09/14,newspapers
4453,26/01/14,rolls/buns
3615,21/04/14,hygiene articles
3826,27/04/14,shopping bags
1028,05/04/14,sugar
2871,21/09/14,yogurt
2674,19/05/14,grapes
3708,17/07/14,cream cheese 
3194,02/02/14,frozen vegetables
2111,30/05/14,bottled beer
3828,24/02/14,soda
1031,04/03/14,pot plants
3407,11/09/14,curd
3226,15/09/14,fruit/vegetable juice
1198,29/07/14,specialty chocolate
4032,18/07/14,frozen vegetables
1687,21/05/14,UHT-milk
2533,30/10/14,ice cream
2396,27/07/14,soda
4209,18/03/14,chocolate
2982,15/06/14,hard cheese
2457,13/12/14,brown bread
1921,27/03/14,napkins
1201,24/10/14,whole milk
3140,25/09/14,pasta
2576,25/12/14,fruit/vegetable juice
3390,30/11/14,cat food
2016,18/09/14,whipped/sour cream
3004,04/09/14,soda
3087,10/04/14,yogurt
3866,20/04/14,cocoa drinks
4013,04/08/14,yogurt
1195,14/08/14,shopping bags
2849,30/06/14,brown bread
4604,19/12/14,soda
1114,14/12/14,citrus fruit
2698,14/10/14,other vegetables
1074,04/02/14,ketchup
2188,08/10/14,dessert
2946,19/11/14,margarine
2337,25/02/14,coffee
2064,06/04/14,hard cheese
4714,20/06/14,bottled water
1515,09/03/14,soda
2093,03/05/14,oil
2215,06/05/14,flower (seeds)
4321,13/08/14,misc. beverages
1700,05/11/14,shopping bags
2705,25/07/14,shopping bags
1904,24/04/14,other vegetables
1915,03/04/14,coffee
3248,16/10/14,other vegetables
4785,30/04/14,shopping bags
4217,30/08/14,curd
3426,17/08/14,misc. beverages
4130,01/08/14,newspapers
3569,10/08/14,spread cheese
1005,23/01/14,margarine
1945,05/11/14,whipped/sour cream
1109,31/10/14,margarine
3176,09/06/14,pastry
2394,05/06/14,curd
1969,28/08/14,bottled beer
3643,08/07/14,soda
4656,18/10/14,soda
1655,21/06/14,frozen fish
3679,25/05/14,salty snack
3735,13/07/14,whole milk
4828,30/11/14,salty snack
4756,05/07/14,whole milk
4859,07/06/14,curd
4342,15/05/14,whipped/sour cream
3552,24/02/14,long life bakery product
3373,09/05/14,brown bread
2057,16/04/14,UHT-milk
4324,20/09/14,detergent
1165,02/05/14,whole milk
2939,22/10/14,bottled water
4900,04/05/14,pickled vegetables
4206,14/01/14,rolls/buns
2662,03/02/14,soda
1107,14/06/14,newspapers
2543,27/05/14,whipped/sour cream
2111,07/12/14,red/blush wine
4492,25/11/14,rolls/buns
2037,13/04/14,domestic eggs
3973,28/06/14,pickled vegetables
3947,13/05/14,newspapers
3662,26/08/14,beverages
1495,08/01/14,other vegetables
3403,16/04/14,shopping bags
3580,17/03/14,butter
4025,03/05/14,UHT-milk
4915,08/12/14,frozen vegetables
2105,02/12/14,rolls/buns
3403,26/02/14,brown bread
4159,29/05/14,dishes
1741,10/12/14,packaged fruit/vegetables
3417,02/09/14,whole milk
3895,14/06/14,light bulbs
1014,04/09/14,butter milk
1998,10/11/14,whipped/sour cream
3462,11/10/14,bottled water
3584,29/05/14,soft cheese
4927,13/04/14,soda
1908,28/03/14,fruit/vegetable juice
1139,15/01/14,soft cheese
3168,19/03/14,brown bread
4373,07/07/14,house keeping products
4244,20/09/14,semi-finished bread
4661,09/06/14,butter
3305,06/03/14,newspapers
1408,09/01/14,ice cream
2242,04/02/14,shopping bags
4160,25/04/14,frozen vegetables
2129,05/01/14,coffee
3518,06/02/14,other vegetables
2794,13/07/14,curd
3666,15/10/14,waffles
3094,13/07/14,whipped/sour cream
3730,03/02/14,pastry
4612,08/09/14,bottled beer
2897,26/04/14,chocolate
4132,20/09/14,margarine
4721,24/06/14,rolls/buns
3113,26/12/14,other vegetables
1772,09/04/14,make up remover
4470,08/02/14,liquor
3737,30/12/14,pip fruit
4171,07/01/14,whole milk
1300,04/09/14,yogurt
4822,03/01/14,yogurt
3458,29/04/14,pastry
3912,08/11/14,yogurt
2716,16/01/14,curd cheese
4244,17/04/14,bottled beer
3009,13/11/14,UHT-milk
2406,12/03/14,salt
2185,25/05/14,other vegetables
1575,27/06/14,seasonal products
2986,03/11/14,soda
1676,29/03/14,soda
2621,26/06/14,female sanitary products
2709,01/01/14,frozen vegetables
2706,10/10/14,misc. beverages
1144,08/04/14,coffee
1869,15/03/14,frozen fish
3067,27/02/14,specialty cheese
1297,04/03/14,domestic eggs
4747,02/04/14,soft cheese
3346,11/08/14,napkins
1556,31/05/14,soft cheese
3671,16/04/14,whole milk
2648,22/05/14,coffee
4622,30/05/14,bottled water
2855,07/11/14,hygiene articles
4494,27/01/14,liquor
4575,08/04/14,whole milk
4770,17/02/14,roll products 
2294,25/09/14,specialty fat
2449,06/09/14,curd
2411,21/04/14,whole milk
2257,27/06/14,pasta
2271,07/08/14,pickled vegetables
4101,05/08/14,margarine
4564,29/01/14,whipped/sour cream
2886,14/02/14,waffles
2511,12/07/14,shopping bags
4933,30/07/14,curd
1190,27/10/14,root vegetables
4364,07/06/14,rolls/buns
3918,14/12/14,specialty chocolate
4749,30/10/14,mustard
3919,15/02/14,pastry
1148,01/11/14,other vegetables
4219,14/05/14,butter milk
2241,02/08/14,photo/film
4915,09/01/14,sliced cheese
2632,08/03/14,frozen vegetables
2847,05/01/14,processed cheese
3937,02/10/14,soda
4416,25/02/14,other vegetables
2084,11/10/14,cat food
3604,12/08/14,root vegetables
4463,03/05/14,flour
3950,11/12/14,whole milk
3540,23/02/14,cream cheese 
4077,29/09/14,newspapers
4144,12/05/14,waffles
3576,15/05/14,herbs
3209,08/04/14,liquor
1011,02/06/14,pastry
2760,19/04/14,whipped/sour cream
3967,10/10/14,shopping bags
3668,23/02/14,bottled beer
3258,24/09/14,bottled water
4336,12/10/14,brown bread
4632,03/02/14,rolls/buns
1676,11/11/14,tropical fruit
4566,16/09/14,shopping bags
4730,26/09/14,root vegetables
4274,22/05/14,whipped/sour cream
2860,26/10/14,butter
4316,17/08/14,pot plants
3915,11/06/14,coffee
2059,17/02/14,long life bakery product
1694,27/07/14,butter
4941,24/02/14,soda
3840,17/05/14,frozen meals
3282,12/05/14,other vegetables
4272,23/06/14,margarine
1821,13/01/14,butter milk
1524,06/02/14,brown bread
3849,02/07/14,baking powder
2964,04/02/14,curd
1506,23/10/14,fruit/vegetable juice
1682,09/09/14,newspapers
3458,23/12/14,dessert
1248,01/02/14,butter
4330,13/05/14,domestic eggs
4493,05/05/14,whole milk
3222,03/12/14,frozen meals
1567,13/08/14,chocolate
2866,16/04/14,whole milk
3749,07/09/14,whipped/sour cream
2034,22/12/14,rolls/buns
3789,13/01/14,rolls/buns
2514,03/01/14,whole milk
3315,21/01/14,whole milk
4951,27/10/14,cream
2908,28/03/14,yogurt
3439,06/12/14,brown bread
2661,05/12/14,soda
3609,12/08/14,fruit/vegetable juice
1165,01/04/14,house keeping products
1212,03/06/14,salt
1921,11/06/14,chocolate
3203,04/04/14,berries
4984,07/06/14,domestic eggs
4254,25/12/14,domestic eggs
3584,03/07/14,other vegetables
4008,18/12/14,canned fish
2512,28/09/14,bottled water
1034,13/05/14,newspapers
2174,31/07/14,frozen vegetables
4667,31/08/14,waffles
1908,21/08/14,soda
2781,04/10/14,whole milk
4073,30/01/14,berries
2193,11/09/14,cling film/bags
1980,21/11/14,flour
4226,27/11/14,dessert
1508,25/04/14,pot plants
4187,19/04/14,onions
1793,14/12/14,frozen vegetables
3160,14/01/14,shopping bags
3186,11/12/14,oil
3268,04/05/14,shopping bags
4084,28/11/14,other vegetables
3854,27/12/14,tidbits
2801,17/07/14,margarine
3283,31/08/14,yogurt
2549,28/06/14,bottled water
4707,10/06/14,fruit/vegetable juice
3828,16/05/14,bottled water
2946,29/09/14,white bread
2156,15/02/14,chocolate
2215,15/09/14,white bread
4666,26/11/14,bottled water
3428,05/03/14,curd
4736,25/04/14,seasonal products
1726,14/03/14,other vegetables
3731,02/11/14,shopping bags
2869,08/11/14,bottled water
3632,11/06/14,candy
3069,04/04/14,dishes
4180,02/08/14,canned beer
2743,26/02/14,frozen potato products
4966,30/12/14,margarine
4914,15/04/14,chocolate marshmallow
2100,13/05/14,yogurt
4045,11/02/14,beverages
4594,13/07/14,canned fish
3237,04/08/14,yogurt
2515,22/10/14,flower (seeds)
2825,06/05/14,frozen potato products
1095,06/08/14,flour
2877,13/06/14,mustard
3851,06/05/14,pastry
2552,19/02/14,chocolate
4550,20/11/14,yogurt
3797,01/01/14,whole milk
4630,29/06/14,canned fish
1946,08/03/14,onions
1803,24/09/14,soda
1504,24/12/14,cleaner
4320,17/02/14,rolls/buns
3384,08/03/14,frozen meals
2256,02/08/14,frozen vegetables
2794,23/07/14,fruit/vegetable juice
1389,29/04/14,tea
4573,11/03/14,sliced cheese
1698,17/01/14,yogurt
1856,29/01/14,rolls/buns
1702,26/02/14,waffles
2138,18/02/14,long life bakery product
4217,20/06/14,whole milk
2419,26/07/14,processed cheese
2701,30/04/14,salt
1061,19/05/14,chocolate
4671,14/07/14,whipped/sour cream
4370,06/06/14,yogurt
2055,07/11/14,domestic eggs
1646,14/03/14,newspapers
3511,09/09/14,chewing gum
3164,16/09/14,shopping bags
2957,21/12/14,bottled beer
4876,25/03/14,brown bread
1931,25/06/14,brown bread
1639,21/08/14,chocolate
2232,01/10/14,flour
3063,27/07/14,yogurt
3486,12/09/14,candy
3347,10/01/14,rolls/buns
1294,22/12/14,soft cheese
3982,30/10/14,beverages
3903,20/02/14,seasonal products
1434,27/03/14,waffles
3560,21/03/14,liquor
2228,25/10/14,hygiene articles
4190,28/06/14,bottled water
1391,30/01/14,newspapers
1243,08/01/14,cling film/bags
2594,15/09/14,pastry
1854,11/03/14,frozen fish
2666,23/05/14,frozen vegetables
1811,07/02/14,hygiene articles
2480,01/02/14,pickled vegetables
2081,14/02/14,seasonal products
2342,26/11/14,long life bakery product
1990,26/06/14,flower (seeds)
4514,17/07/14,red/blush wine
3681,19/05/14,specialty fat
3559,18/12/14,cooking chocolate
1579,15/06/14,canned beer
3033,18/09/14,hard cheese
4699,02/08/14,misc. beverages
3081,23/09/14,white wine
2336,28/01/14,specialty chocolate
2132,08/08/14,pastry
4039,18/05/14,hygiene articles
3415,10/06/14,bottled water
3343,21/02/14,shopping bags
4773,06/09/14,margarine
4652,20/05/14,bottled water
3717,25/08/14,soda
2460,17/02/14,soda
2069,10/06/14,napkins
4978,18/01/14,grapes
1778,26/11/14,photo/film
3283,30/03/14,frozen fish
1816,18/01/14,cake bar
1655,12/01/14,rolls/buns
2534,29/03/14,canned beer
2511,24/02/14,other vegetables
3184,31/01/14,semi-finished bread
4455,26/08/14,soda
1768,20/11/14,fruit/vegetable juice
3894,10/02/14,yogurt
2225,13/10/14,hard cheese
4623,15/10/14,shopping bags
4482,18/12/14,cream cheese 
1004,10/07/14,shopping bags
3657,04/09/14,curd
1764,24/05/14,coffee
3745,19/10/14,butter
4650,17/08/14,rolls/buns
1332,16/07/14,hard cheese
4542,11/10/14,sweet spreads
1620,19/04/14,yogurt
1483,19/10/14,yogurt
4012,10/11/14,cream cheese 
4305,18/12/14,soda
1098,25/02/14,dessert
2782,21/11/14,spread cheese
4471,05/12/14,cream cheese 
4113,23/12/14,curd
1365,15/09/14,butter milk
2957,24/05/14,margarine
2990,15/08/14,long life bakery product
2775,21/07/14,condensed milk
3626,03/03/14,liquor (appetizer)
1282,06/03/14,shopping bags
2207,08/02/14,pastry
2798,19/03/14,margarine
4479,24/01/14,soda
2545,03/08/14,processed cheese
3531,10/07/14,whole milk
4683,11/11/14,red/blush wine
2475,29/09/14,canned beer
2595,03/01/14,chewing gum
2447,17/05/14,frozen vegetables
2857,02/08/14,whipped/sour cream
1386,19/09/14,berries
4827,11/08/14,newspapers
3180,02/11/14,rolls/buns
3467,07/04/14,shopping bags
2271,24/09/14,coffee
