Member_number,Date,itemDescription
3841,02/04/15,frankfurter
1683,20/08/15,whole milk
1774,07/08/15,domestic eggs
4441,17/06/15,packaged fruit/vegetables
1929,02/05/15,chicken
1273,31/01/15,pork
2920,11/10/15,citrus fruit
2467,18/04/15,light bulbs
2678,28/11/15,cream cheese 
3423,02/06/15,sausage
4223,19/07/15,citrus fruit
2846,23/09/15,other vegetables
4103,26/07/15,chicken
4789,02/05/15,ice cream
4916,26/02/15,pork
2518,03/05/15,pork
2622,07/03/15,onions
4321,29/01/15,tropical fruit
2050,28/06/15,whipped/sour cream
2146,20/06/15,berries
3938,26/05/15,berries
1636,19/09/15,rolls/buns
4694,29/07/15,ice cream
2432,07/07/15,coffee
4937,18/05/15,whole milk
1293,01/03/15,whole milk
2883,17/02/15,citrus fruit
2267,30/01/15,beef
3997,09/06/15,pork
4792,20/07/15,turkey
2292,25/03/15,margarine
1018,23/05/15,butter milk
4922,13/02/15,beef
3151,25/09/15,bottled water
2517,04/07/15,pip fruit
1499,17/05/15,whole milk
4993,21/01/15,chocolate
1606,11/11/15,frankfurter
2918,10/08/15,whole milk
1815,13/01/15,sausage
4524,05/07/15,grapes
1395,11/06/15,brown bread
3456,16/06/15,root vegetables
1597,05/02/15,UHT-milk
2315,02/05/15,onions
4095,29/09/15,beef
3680,24/11/15,pork
2847,23/11/15,canned beer
3426,25/10/15,yogurt
4750,04/08/15,yogurt
1384,09/08/15,pip fruit
3120,09/08/15,meat
1081,25/04/15,coffee
1171,05/05/15,bottled water
4932,08/07/15,bottled beer
4189,11/09/15,sausage
4455,09/09/15,shopping bags
2928,11/02/15,pork
4817,18/03/15,frankfurter
4257,28/06/15,ice cream
4254,20/07/15,root vegetables
4071,19/09/15,sausage
2109,28/10/15,sausage
1412,05/07/15,root vegetables
4088,23/09/15,canned vegetables
4056,20/10/15,tropical fruit
4441,05/05/15,grapes
4363,01/07/15,whole milk
2107,27/11/15,frankfurter
2941,23/02/15,dessert
1497,26/07/15,shopping bags
2211,01/01/15,butter
3510,02/01/15,frankfurter
4074,27/05/15,pork
3190,21/11/15,whole milk
2297,01/03/15,brown bread
3311,01/07/15,frozen fish
3085,21/01/15,soda
3693,16/11/15,whole milk
4859,07/07/15,pork
2125,25/06/15,whipped/sour cream
2261,04/04/15,frankfurter
3679,27/11/15,grapes
4165,18/08/15,sausage
3538,01/03/15,citrus fruit
3913,19/02/15,ham
2336,14/04/15,chewing gum
3549,01/08/15,beef
4434,21/09/15,beef
2854,08/02/15,other vegetables
3413,08/02/15,frankfurter
1780,13/10/15,canned fish
2899,06/09/15,sausage
2106,13/08/15,bottled water
3929,30/07/15,specialty cheese
3857,01/10/15,bottled water
4459,18/12/15,bottled water
4551,28/07/15,chicken
4042,17/12/15,frankfurter
2599,06/05/15,chicken
1045,25/11/15,chicken
4677,24/01/15,butter
1580,14/06/15,citrus fruit
3269,07/10/15,whipped/sour cream
4368,29/01/15,frankfurter
1111,20/11/15,beef
4841,13/09/15,chicken
3047,07/09/15,sausage
4349,14/03/15,citrus fruit
3580,24/11/15,ice cream
2370,18/07/15,specialty chocolate
3094,28/06/15,frankfurter
1146,12/09/15,pork
2287,16/12/15,UHT-milk
3911,23/08/15,UHT-milk
4891,19/04/15,cookware
4837,02/12/15,citrus fruit
4464,21/10/15,sausage
2940,18/10/15,frankfurter
4972,06/02/15,citrus fruit
4890,03/07/15,ham
4295,17/07/15,ham
2729,24/09/15,bottled water
1125,19/11/15,popcorn
1850,11/01/15,tropical fruit
2928,22/09/15,frankfurter
3717,30/05/15,hamburger meat
3809,24/03/15,soda
3437,02/02/15,sausage
1481,17/01/15,yogurt
1050,04/05/15,meat
2918,16/03/15,red/blush wine
4499,08/08/15,UHT-milk
4117,06/01/15,brown bread
1630,22/05/15,semi-finished bread
3715,11/05/15,whole milk
3512,17/11/15,cat food
1197,27/04/15,citrus fruit
3958,04/03/15,citrus fruit
4890,14/09/15,meat
3112,19/05/15,rolls/buns
4502,22/11/15,root vegetables
4719,01/06/15,tropical fruit
1516,28/01/15,brown bread
4281,18/10/15,shopping bags
1566,30/04/15,grapes
4641,29/11/15,ham
2561,26/02/15,root vegetables
2344,17/12/15,ice cream
2643,21/04/15,tropical fruit
3236,09/04/15,finished products
4863,30/12/15,dessert
2264,12/01/15,sparkling wine
3168,20/03/15,other vegetables
1282,18/11/15,misc. beverages
2832,02/11/15,other vegetables
3067,27/11/15,misc. beverages
1847,17/04/15,dessert
3525,14/02/15,frankfurter
1231,14/10/15,sausage
3471,28/03/15,meat
2421,22/11/15,sausage
4092,14/06/15,onions
1577,16/03/15,beef
3463,13/06/15,pip fruit
3518,01/08/15,ham
4325,14/10/15,yogurt
4947,18/11/15,citrus fruit
2194,11/01/15,other vegetables
2868,20/03/15,pork
3211,30/09/15,bathroom cleaner
4537,01/01/15,ham
2243,15/09/15,grapes
2399,21/01/15,pastry
4133,22/01/15,citrus fruit
2937,17/06/15,photo/film
1029,14/03/15,dessert
4384,22/09/15,citrus fruit
3756,22/07/15,soda
1646,19/06/15,chewing gum
3066,30/11/15,root vegetables
1259,27/11/15,pork
2245,28/01/15,turkey
3289,01/03/15,tropical fruit
3742,22/08/15,sausage
4537,09/04/15,sausage
4531,29/09/15,pork
3764,05/10/15,sausage
1581,13/08/15,grapes
2859,11/02/15,grapes
2175,06/03/15,other vegetables
1301,03/11/15,pot plants
3465,01/11/15,bottled water
2203,27/06/15,prosecco
2113,16/08/15,UHT-milk
3072,26/01/15,bottled water
2805,17/08/15,rolls/buns
2511,14/07/15,specialty chocolate
2120,26/01/15,beef
2346,24/04/15,tropical fruit
2071,14/10/15,beef
2610,26/02/15,rolls/buns
3489,18/11/15,berries
3458,13/08/15,sausage
4869,06/02/15,chicken
2580,11/04/15,sausage
3305,24/06/15,shopping bags
3811,24/06/15,canned beer
1782,16/08/15,soda
3050,07/04/15,yogurt
4924,14/09/15,rolls/buns
1480,21/11/15,rolls/buns
3508,15/08/15,whole milk
2545,18/11/15,citrus fruit
3638,06/06/15,citrus fruit
3971,30/12/15,brown bread
4536,06/04/15,tropical fruit
2707,12/06/15,frankfurter
1382,29/09/15,coffee
4648,14/09/15,ham
2699,18/04/15,other vegetables
3119,05/02/15,sausage
4695,09/09/15,pork
4778,24/08/15,citrus fruit
3451,26/04/15,tropical fruit
2221,16/12/15,other vegetables
4217,23/11/15,pork
1334,07/06/15,chicken
2499,22/11/15,root vegetables
3585,21/07/15,citrus fruit
3161,08/11/15,fruit/vegetable juice
2434,06/06/15,beef
4448,06/01/15,frankfurter
4597,13/07/15,frankfurter
4584,09/10/15,beef
1606,10/03/15,ham
3323,12/11/15,shopping bags
1308,14/03/15,pork
1331,07/10/15,condensed milk
2386,30/01/15,chicken
3910,28/02/15,sausage
4274,01/08/15,bottled beer
3101,21/01/15,chicken
4416,23/12/15,finished products
2375,09/12/15,pork
1819,09/09/15,root vegetables
3981,02/10/15,domestic eggs
3553,01/06/15,domestic eggs
3846,28/01/15,bottled water
3037,23/02/15,cling film/bags
3469,09/02/15,other vegetables
1601,09/12/15,whole milk
4040,03/03/15,sausage
3926,07/06/15,sausage
4201,14/10/15,tropical fruit
4274,30/09/15,frankfurter
2665,13/04/15,frozen potato products
3153,08/10/15,frankfurter
2691,07/09/15,frankfurter
4022,31/07/15,chicken
3716,10/11/15,tropical fruit
4537,12/10/15,bottled beer
4875,11/06/15,citrus fruit
3822,25/09/15,hamburger meat
3609,12/12/15,chicken
4428,23/08/15,pork
3947,16/04/15,rolls/buns
2448,17/08/15,bottled water
2688,11/04/15,sausage
3764,24/07/15,frozen potato products
4523,24/08/15,frankfurter
3698,30/08/15,sausage
3898,21/08/15,tropical fruit
1761,02/10/15,bottled beer
2689,11/01/15,bottled beer
1627,11/04/15,rolls/buns
4629,16/11/15,citrus fruit
2790,30/12/15,yogurt
4496,23/01/15,turkey
1934,27/02/15,soda
2513,12/02/15,canned beer
3298,28/01/15,canned beer
4214,20/03/15,sausage
2480,14/08/15,pork
4962,29/03/15,Instant food products
3960,20/06/15,frankfurter
2074,23/01/15,oil
2625,03/10/15,chicken
1557,04/08/15,beef
2007,28/08/15,dessert
2120,07/10/15,pork
4289,08/09/15,curd
2356,31/01/15,chicken
4301,30/09/15,whipped/sour cream
2950,07/02/15,frankfurter
2263,02/07/15,frankfurter
3186,25/11/15,liver loaf
2655,01/07/15,pork
1491,18/06/15,frankfurter
2069,10/02/15,pork
3012,20/09/15,pork
2681,24/02/15,soda
4144,06/11/15,root vegetables
3919,07/10/15,whipped/sour cream
2777,01/06/15,chocolate
4119,09/05/15,whole milk
3597,23/06/15,pork
2110,15/05/15,coffee
3523,19/04/15,rolls/buns
3364,14/09/15,citrus fruit
3759,08/09/15,citrus fruit
4014,15/11/15,soda
3140,27/08/15,cream cheese 
2787,24/06/15,soda
2525,16/11/15,chicken
2555,05/12/15,frozen fish
2419,07/04/15,sausage
4257,21/08/15,beef
4267,16/06/15,ham
2364,08/09/15,chicken
4008,04/05/15,herbs
1231,28/06/15,grapes
1651,06/05/15,tropical fruit
1371,11/05/15,frankfurter
2501,09/09/15,onions
1467,02/05/15,sausage
1015,04/05/15,citrus fruit
4697,10/02/15,hamburger meat
2727,30/09/15,frankfurter
3592,10/06/15,sausage
1279,19/07/15,root vegetables
1708,02/04/15,oil
2305,05/01/15,canned beer
3294,03/07/15,newspapers
4147,16/09/15,pip fruit
3850,03/09/15,coffee
1624,22/12/15,red/blush wine
3023,06/05/15,onions
2771,26/08/15,frankfurter
1144,01/04/15,meat
3938,18/05/15,whole milk
4180,07/09/15,dessert
1053,09/07/15,hamburger meat
2671,27/07/15,chewing gum
2001,09/09/15,bottled water
2095,29/09/15,beverages
3245,08/12/15,whole milk
4878,18/04/15,citrus fruit
3489,09/03/15,tropical fruit
3300,25/07/15,cat food
3090,14/02/15,whole milk
4441,18/02/15,soda
1242,18/05/15,sausage
1190,11/06/15,root vegetables
1983,06/07/15,berries
1872,24/08/15,other vegetables
4291,09/12/15,sausage
4400,11/12/15,beverages
1628,05/02/15,chicken
1345,21/03/15,whole milk
2732,02/04/15,sausage
3410,29/10/15,ham
1920,09/02/15,whole milk
3241,20/09/15,root vegetables
2962,26/04/15,citrus fruit
2492,10/04/15,frankfurter
2416,05/11/15,ice cream
1538,08/03/15,sausage
3801,23/10/15,root vegetables
3202,29/09/15,ham
4471,28/02/15,coffee
4939,14/10/15,citrus fruit
2575,13/03/15,pot plants
4419,23/12/15,other vegetables
4217,01/12/15,whole milk
1968,10/01/15,zwieback
3084,12/08/15,chicken
4807,18/06/15,butter
4781,22/11/15,ham
2432,06/10/15,whole milk
2951,05/09/15,citrus fruit
1452,09/05/15,ham
1603,23/07/15,canned beer
4727,21/11/15,frankfurter
4751,19/11/15,chicken
4296,24/01/15,frankfurter
2555,11/11/15,bottled beer
1416,20/06/15,other vegetables
1919,18/08/15,frozen potato products
2069,02/07/15,chicken
4509,23/07/15,sausage
4864,22/07/15,canned beer
1575,04/01/15,yogurt
2969,28/09/15,frozen meals
4301,20/12/15,canned fruit
3855,02/12/15,butter
3202,16/04/15,yogurt
2167,14/03/15,citrus fruit
4148,07/01/15,meat
2517,28/01/15,root vegetables
2840,24/03/15,frankfurter
1212,19/06/15,tropical fruit
2735,01/06/15,yogurt
1212,31/07/15,root vegetables
1324,26/03/15,yogurt
2431,29/06/15,oil
4526,08/06/15,citrus fruit
1662,12/06/15,beef
3802,15/10/15,citrus fruit
2532,08/01/15,dessert
1316,26/03/15,curd
2304,01/07/15,bottled water
1955,13/02/15,sausage
2243,31/01/15,herbs
3859,03/08/15,dog food
3156,02/08/15,packaged fruit/vegetables
4605,23/10/15,frankfurter
1864,27/09/15,finished products
4102,13/05/15,oil
4835,22/05/15,curd
1668,14/03/15,herbs
3130,02/05/15,sausage
1110,20/11/15,whole milk
2240,07/07/15,sausage
4647,17/02/15,soda
3872,07/02/15,whole milk
3184,24/10/15,root vegetables
4623,08/07/15,sugar
2111,25/02/15,cream cheese 
3068,19/06/15,other vegetables
4533,21/05/15,frozen fruits
3926,30/06/15,whipped/sour cream
1605,18/06/15,yogurt
4468,15/06/15,pork
2041,24/09/15,grapes
3835,11/05/15,whole milk
3601,03/02/15,sausage
2307,29/06/15,canned beer
1767,18/04/15,meat
4251,21/12/15,soda
1365,02/11/15,bottled beer
1665,11/04/15,whole milk
2447,25/06/15,chicken
4825,05/09/15,pip fruit
4844,23/02/15,pork
3319,03/03/15,oil
2536,07/11/15,whole milk
1857,10/08/15,pip fruit
4133,27/07/15,root vegetables
2128,20/06/15,ham
1793,24/09/15,ice cream
3445,15/02/15,sausage
2041,17/07/15,detergent
1178,23/03/15,oil
2080,21/04/15,tropical fruit
1928,17/09/15,photo/film
2884,08/05/15,UHT-milk
3532,25/01/15,meat
1892,20/11/15,grapes
2880,03/11/15,liver loaf
2033,14/02/15,beef
3176,17/01/15,root vegetables
3768,16/01/15,pork
3404,07/12/15,butter milk
3891,22/11/15,brown bread
2974,26/12/15,herbs
3831,07/03/15,newspapers
1924,02/03/15,brandy
4182,21/08/15,pastry
1811,24/05/15,beverages
1283,13/11/15,UHT-milk
2154,15/03/15,cream cheese 
4543,23/10/15,rolls/buns
4642,03/12/15,rolls/buns
2360,18/02/15,rolls/buns
3231,31/03/15,sausage
1356,08/09/15,hard cheese
4895,10/08/15,canned beer
3390,01/12/15,canned beer
4495,06/03/15,citrus fruit
1202,22/04/15,yogurt
1811,23/09/15,yogurt
4996,20/02/15,salty snack
3291,02/08/15,tropical fruit
1878,27/11/15,citrus fruit
1483,27/06/15,rolls/buns
4683,23/09/15,whipped/sour cream
4386,08/09/15,citrus fruit
4825,15/11/15,butter milk
2549,13/05/15,other vegetables
4965,11/10/15,canned beer
3251,10/09/15,soda
4932,20/11/15,tropical fruit
3986,23/07/15,coffee
1616,19/01/15,ham
1239,02/07/15,whipped/sour cream
4993,09/02/15,citrus fruit
2762,18/12/15,dessert
1035,08/09/15,whole milk
4717,16/05/15,canned beer
4662,17/11/15,rolls/buns
4267,10/10/15,fish
3500,18/01/15,meat
4866,21/08/15,sausage
2492,18/06/15,other vegetables
1044,09/02/15,tropical fruit
2070,19/12/15,baby cosmetics
3761,06/08/15,citrus fruit
1145,07/10/15,tropical fruit
3324,06/06/15,spices
4455,26/12/15,sausage
3465,30/07/15,sausage
3940,16/01/15,beef
4934,31/10/15,canned beer
3793,22/01/15,canned beer
2956,02/12/15,rolls/buns
3662,20/07/15,whole milk
3755,14/04/15,root vegetables
4173,11/05/15,yogurt
3353,06/03/15,onions
2193,03/09/15,hamburger meat
2086,02/06/15,napkins
1570,20/03/15,other vegetables
1233,31/07/15,chicken
4647,30/01/15,meat
3178,03/01/15,rolls/buns
2765,04/09/15,butter
4221,04/01/15,sausage
4265,12/12/15,rolls/buns
3532,26/05/15,other vegetables
1967,03/09/15,frankfurter
3474,25/02/15,newspapers
4075,05/01/15,turkey
1551,11/05/15,onions
4609,07/11/15,whole milk
1975,26/09/15,yogurt
4859,09/09/15,whipped/sour cream
1502,31/10/15,frozen vegetables
1901,21/04/15,citrus fruit
4487,20/07/15,onions
3364,29/06/15,sausage
2537,14/10/15,other vegetables
4719,22/08/15,frankfurter
2348,11/12/15,domestic eggs
4294,03/12/15,rolls/buns
3774,12/01/15,bottled beer
2250,15/10/15,waffles
3034,07/05/15,condensed milk
1799,07/08/15,canned beer
1278,07/11/15,meat
2837,22/04/15,whole milk
3056,15/08/15,liver loaf
2447,15/10/15,frankfurter
1452,27/10/15,chicken
4838,31/01/15,frankfurter
4822,04/07/15,pip fruit
2571,02/05/15,root vegetables
4310,27/02/15,pip fruit
2133,11/07/15,pork
3568,17/10/15,other vegetables
4474,10/11/15,pastry
3354,27/01/15,sausage
2389,04/06/15,processed cheese
1742,05/07/15,napkins
2574,18/05/15,meat
4498,07/04/15,pastry
4612,30/04/15,sausage
1075,29/01/15,pip fruit
1371,22/01/15,frozen vegetables
2960,21/06/15,citrus fruit
4434,23/02/15,other vegetables
1378,12/10/15,frankfurter
1615,25/01/15,sausage
2503,08/02/15,beef
2381,01/04/15,hamburger meat
1613,25/08/15,yogurt
1031,26/08/15,beverages
3200,01/04/15,whole milk
1138,24/02/15,rolls/buns
4958,24/05/15,tropical fruit
4858,15/02/15,citrus fruit
1616,08/12/15,whole milk
1270,03/02/15,citrus fruit
2347,27/01/15,soda
2076,04/12/15,frankfurter
3597,07/07/15,sausage
2151,29/09/15,napkins
2940,07/11/15,yogurt
3475,14/12/15,herbs
2715,15/03/15,sausage
3644,02/10/15,yogurt
4573,25/01/15,pork
1649,29/11/15,curd
4079,17/08/15,frankfurter
1844,13/11/15,frankfurter
1420,08/12/15,curd
2879,23/07/15,liver loaf
2440,08/06/15,pork
4095,29/12/15,specialty bar
2437,15/11/15,ice cream
1324,24/01/15,specialty bar
4184,15/12/15,yogurt
4574,03/10/15,frozen vegetables
4881,26/03/15,rolls/buns
3790,04/08/15,pastry
2616,17/03/15,pork
1275,04/06/15,curd
2131,15/04/15,beef
2509,03/02/15,yogurt
3077,31/08/15,chicken
3653,12/09/15,detergent
2922,26/12/15,pip fruit
2971,27/01/15,coffee
1463,28/09/15,tropical fruit
4323,11/10/15,sauces
2632,01/07/15,pork
1481,04/06/15,yogurt
1283,06/03/15,napkins
1164,01/02/15,other vegetables
4275,11/09/15,chicken
2600,18/02/15,pork
2084,15/08/15,root vegetables
1621,20/02/15,ham
1291,06/03/15,whole milk
3301,25/04/15,soda
2715,08/01/15,rolls/buns
4150,26/08/15,tropical fruit
1775,11/10/15,tropical fruit
2073,04/02/15,sausage
1912,22/08/15,bottled beer
4033,06/06/15,turkey
4877,28/02/15,meat
2590,28/09/15,whole milk
3982,28/01/15,soda
2782,09/06/15,rolls/buns
2100,27/01/15,dessert
1785,21/12/15,sausage
3166,28/04/15,pork
2251,29/03/15,hamburger meat
1528,20/02/15,sausage
2012,29/03/15,rolls/buns
3309,28/10/15,misc. beverages
1220,08/09/15,pastry
2165,17/06/15,soda
3337,01/02/15,whole milk
4058,30/12/15,domestic eggs
1000,27/05/15,soda
3357,08/06/15,pip fruit
2222,08/01/15,yogurt
1207,14/11/15,frankfurter
3511,07/06/15,specialty chocolate
2171,02/08/15,sausage
3078,01/09/15,oil
3879,25/06/15,tropical fruit
3472,06/02/15,citrus fruit
4519,03/11/15,napkins
3275,26/10/15,whole milk
1763,13/09/15,coffee
4619,27/05/15,tropical fruit
2955,05/06/15,canned beer
2700,15/11/15,bottled beer
2830,28/05/15,canned beer
4940,21/08/15,rum
1311,29/06/15,rolls/buns
4116,01/05/15,pastry
1476,22/03/15,whole milk
2918,04/11/15,grapes
4121,01/11/15,whole milk
1824,01/11/15,yogurt
4293,05/07/15,root vegetables
4308,05/12/15,pastry
2998,14/07/15,canned beer
2874,05/01/15,sausage
1281,11/02/15,tropical fruit
3471,14/01/15,frankfurter
1936,15/08/15,rolls/buns
4163,30/05/15,frankfurter
3369,29/12/15,sausage
2335,13/01/15,whole milk
3957,15/02/15,whole milk
4841,02/05/15,whole milk
2184,07/12/15,ham
3118,29/12/15,whole milk
4728,25/04/15,beef
2527,11/08/15,domestic eggs
2926,08/11/15,soda
1773,01/11/15,whole milk
1801,12/06/15,ham
1916,13/11/15,curd
2523,04/04/15,bottled water
2550,08/06/15,butter milk
1319,19/05/15,pork
1649,16/05/15,pork
2202,07/08/15,turkey
2569,16/07/15,cream cheese 
2925,22/08/15,tropical fruit
2293,24/06/15,rolls/buns
2190,11/10/15,citrus fruit
2234,24/12/15,frankfurter
4779,24/10/15,whipped/sour cream
3031,27/10/15,tropical fruit
4275,05/07/15,frankfurter
2696,09/05/15,sausage
4453,02/08/15,sausage
4776,08/02/15,sausage
3471,12/10/15,sliced cheese
3143,21/01/15,candy
4312,22/04/15,tropical fruit
3327,04/05/15,pip fruit
4344,06/05/15,citrus fruit
1718,11/03/15,hamburger meat
3041,10/07/15,other vegetables
4110,06/02/15,nuts/prunes
2947,28/04/15,ham
4280,06/12/15,ham
3022,15/11/15,butter
1941,16/09/15,napkins
4494,06/08/15,beef
2749,22/06/15,frankfurter
1241,22/05/15,meat
2066,23/03/15,whole milk
1777,11/07/15,sausage
2178,03/05/15,sausage
4727,11/04/15,rolls/buns
3433,01/10/15,root vegetables
3035,08/11/15,sausage
1464,07/03/15,sausage
4161,03/05/15,meat
2654,25/11/15,sausage
2206,21/03/15,citrus fruit
3950,05/12/15,chocolate
1706,07/03/15,coffee
3726,26/05/15,sausage
3325,29/11/15,beef
3732,29/11/15,berries
2563,06/01/15,frozen meals
4924,01/03/15,beef
1742,12/12/15,sausage
4929,27/07/15,rolls/buns
1092,09/10/15,frankfurter
1907,19/07/15,sausage
3540,05/03/15,pip fruit
2990,11/07/15,grapes
4088,05/03/15,chocolate marshmallow
2028,20/12/15,coffee
3026,24/01/15,soda
2209,20/04/15,bottled beer
4071,15/10/15,butter
4393,24/11/15,fruit/vegetable juice
2047,08/05/15,meat
4610,19/07/15,pip fruit
1269,30/09/15,other vegetables
3629,11/01/15,frankfurter
1899,19/10/15,long life bakery product
1982,24/02/15,tropical fruit
4977,19/04/15,whole milk
2399,12/02/15,canned beer
2675,15/09/15,canned beer
2760,12/07/15,other vegetables
2058,04/06/15,soda
4065,07/07/15,rolls/buns
1450,16/11/15,bags
3739,06/08/15,rolls/buns
3128,21/07/15,dessert
2331,28/11/15,canned beer
2505,10/10/15,butter
3758,13/01/15,whole milk
3574,13/02/15,canned beer
